loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], vbatLatest (V), BaroAlt (cm), gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], debug[0], debug[1], debug[2], debug[3], motor[0], motor[1], motor[2], motor[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
876, 9065714,  -2,   1,  34,   0,   0,   0,  -4,   1,   0,   0,   0, 1162, 0.000, 17,  36, -12, -143, -19,   5, 2021,   0,   0,   0,   0, 1207, 1131, 1123, 1187, 0, SMALL_ANGLE, IDLE, 1, 1
877, 9066716,  -2,   1,  35,   0,   0,   0,  -3,   1,   0,   0,   0, 1162, 0.000, 17,  36, -14, -146, -22,  15, 2017,   0,   0,   0,   0, 1207, 1129, 1123, 1189, 0, SMALL_ANGLE, IDLE, 1, 1
878, 9067717,  -2,   1,  32,   0,   0,   0,  -2,   1,   0,   0,   0, 1162, 0.000, 17,  35, -16, -135, -22,  15, 2017,   0,   0,   0,   0, 1203, 1131, 1127, 1187, 0, SMALL_ANGLE, IDLE, 1, 1
879, 9068721,  -2,   1,  27,   0,   0,   0,  -1,   1,   0,   0,   0, 1162, 0.000, 17,  33, -18, -114, -22,  15, 2017,   0,   0,   0,   0, 1196, 1134, 1134, 1184, 0, SMALL_ANGLE, IDLE, 1, 1
880, 9069721,  -1,   1,  20,   0,   0,   0,   0,   1,   0,   0,   0, 1162, 0.000, 17,  27, -18, -83, -21,  11, 2016,   0,   0,   0,   0, 1187, 1141, 1143, 1177, 0, SMALL_ANGLE, IDLE, 1, 1
881, 9070723,  -1,   1,  10,   0,   0,   0,   1,   0,   0,   0,   0, 1162, 0.000, 17,  18, -16, -45, -21,  11, 2016,   0,   0,   0,   0, 1175, 1149, 1153, 1171, 0, SMALL_ANGLE, IDLE, 1, 1
882, 9071725,   0,   1,   0,   0,   0,   0,   2,   0,   0,   0,   0, 1162, 0.000, 17,   5, -13,  -4, -21,  11, 2016,   0,   0,   0,   0, 1161, 1157, 1165, 1165, 0, SMALL_ANGLE, IDLE, 1, 1
883, 9072729,   0,   0,  -8,   0,   0,   0,   4,   0,   0,   0,   0, 1162, 0.000, 17, -10, -10,  34, -18,  -1, 2018,   0,   0,   0,   0, 1149, 1165, 1175, 1159, 0, SMALL_ANGLE, IDLE, 1, 1
884, 9073737,   1,   0, -16,   0,   0,   0,   6,  -1,   0,   0,   0, 1162, 0.000, 17, -25,  -7,  67, -18,  -1, 2018,   0,   0,   0,   0, 1138, 1170, 1186, 1154, 0, SMALL_ANGLE, IDLE, 1, 1
885, 9074743,   2,   0, -21,   0,   0,   0,   7,  -1,   0,   0,   0, 1162, 0.000, 17, -37,  -4,  90, -18,  -1, 2018,   0,   0,   0,   0, 1129, 1175, 1193, 1151, 0, SMALL_ANGLE, IDLE, 1, 1
886, 9075752,   2,   0, -24,   0,   0,   0,   7,  -1,   0,   0,   0, 1162, 0.000, 17, -42,  -1, 100, -14,  -9, 2021,   0,   0,   0,   0, 1127, 1177, 1195, 1149, 0, SMALL_ANGLE, IDLE, 1, 1
887, 9076754,   2,   0, -23,   0,   0,   0,   6,  -1,   0,   0,   0, 1162, 0.000, 17, -42,   3,  98, -14,  -9, 2021,   0,   0,   0,   0, 1127, 1179, 1193, 1149, 0, SMALL_ANGLE, IDLE, 1, 1
888, 9077761,   2,   0, -20,   0,   0,   0,   3,  -1,   0,   0,   0, 1162, 0.000, 17, -37,   7,  82, -14,  -9, 2021,   0,   0,   0,   0, 1133, 1179, 1185, 1151, 0, SMALL_ANGLE, IDLE, 1, 1
889, 9078763,   1,   0, -13,   0,   0,   0,   1,  -1,   0,   0,   0, 1162, 0.000, 17, -28,   9,  55, -13,  -6, 2024,   0,   0,   0,   0, 1143, 1175, 1175, 1155, 0, SMALL_ANGLE, IDLE, 1, 1
890, 9079763,   1,   0,  -4,   0,   0,   0,  -1,  -1,   0,   0,   0, 1162, 0.000, 17, -19,   8,  20, -13,  -6, 2024,   0,   0,   0,   0, 1155, 1169, 1165, 1159, 0, SMALL_ANGLE, IDLE, 1, 1
891, 9080771,   0,   0,   4,   0,   0,   0,  -3,   0,   0,   0,   0, 1162, 0.000, 17,  -9,   5, -17, -13,  -6, 2024,   0,   0,   0,   0, 1167, 1161, 1155, 1165, 0, SMALL_ANGLE, IDLE, 1, 1
892, 9081778,   0,   0,  12,   0,   0,   0,  -4,   0,   0,   0,   0, 1170, 0.000, 17,  -1,   0, -51, -16,   2, 2023,   0,   0,   0,   0, 1178, 1154, 1146, 1170, 0, SMALL_ANGLE, IDLE, 1, 1
893, 9082778,   0,   0,  19,   0,   0,   0,  -4,   1,   0,   0,   0, 1170, 0.000, 17,   6,  -7, -79, -16,   2, 2023,   0,   0,   0,   0, 1196, 1154, 1148, 1182, 0, SMALL_ANGLE, IDLE, 1, 1
894, 9083787,   0,   1,  23,   0,   0,   0,  -4,   2,   0,   0,   0, 1170, 0.000, 17,  11, -13, -97, -16,   2, 2023,   0,   0,   0,   0, 1202, 1148, 1144, 1186, 0, SMALL_ANGLE, IDLE, 1, 1
895, 9084793,   0,   1,  24,   0,   0,   0,  -3,   2,   0,   0,   0, 1170, 0.000, 17,  11, -18, -102, -17,   6, 2022,   0,   0,   0,   0, 1204, 1146, 1144, 1186, 0, SMALL_ANGLE, IDLE, 1, 1
896, 9085800,   0,   1,  23,   0,   0,   0,  -2,   3,   0,   0,   0, 1170, 0.000, 17,   8, -22, -96, -17,   6, 2022,   0,   0,   0,   0, 1202, 1144, 1148, 1186, 0, SMALL_ANGLE, IDLE, 1, 1
897, 9086803,   0,   2,  19,   0,   0,   0,   0,   2,   0,   0,   0, 1170, 0.000, 17,   1, -25, -78, -17,   6, 2022,   0,   0,   0,   0, 1195, 1147, 1155, 1183, 0, SMALL_ANGLE, IDLE, 1, 1
898, 9087810,   0,   2,  12,   0,   0,   0,   1,   2,   0,   0,   0, 1170, 0.000, 17,  -9, -25, -51, -15,   0, 2023,   0,   0,   0,   0, 1186, 1150, 1164, 1180, 0, SMALL_ANGLE, IDLE, 1, 1
899, 9088818,   1,   1,   4,   0,   0,   0,   2,   1,   0,   0,   0, 1170, 0.000, 17, -20, -22, -19, -15,   0, 2023,   0,   0,   0,   0, 1174, 1158, 1172, 1176, 0, SMALL_ANGLE, IDLE, 1, 1
900, 9089818,   2,   1,  -3,   0,   0,   0,   4,   0,   0,   0,   0, 1170, 0.000, 17, -32, -17,  15, -15,   0, 2023,   0,   0,   0,   0, 1161, 1165, 1183, 1171, 0, SMALL_ANGLE, IDLE, 1, 1
901, 9090965,   2,   0, -11,   0,   0,   0,   5,   0,   0,   0,   0, 1170, 0.017, 17, -42, -11,  47, -11, -11, 2028,   0,   0,   0,   0, 1151, 1173, 1189, 1167, 0, SMALL_ANGLE, IDLE, 1, 1
902, 9091975,   3,   0, -17,   0,   0,   0,   5,  -1,   0,   0,   0, 1170, 0.017, 17, -49,  -6,  73, -11, -11, 2028,   0,   0,   0,   0, 1142, 1180, 1196, 1162, 0, SMALL_ANGLE, IDLE, 1, 1
903, 9092976,   3,   0, -21,   0,   0,   0,   5,  -2,   0,   0,   0, 1170, 0.017, 17, -52,  -3,  90, -11, -11, 2028,   0,   0,   0,   0, 1137, 1185, 1199, 1159, 0, SMALL_ANGLE, IDLE, 1, 1
904, 9093983,   3,   0, -22,   0,   0,   0,   4,  -2,   0,   0,   0, 1170, 0.017, 17, -52,  -1,  94,  -9, -16, 2032,   0,   0,   0,   0, 1137, 1187, 1199, 1157, 0, SMALL_ANGLE, IDLE, 1, 1
905, 9094989,   3,   0, -20,   0,   0,   0,   2,  -2,   0,   0,   0, 1170, 0.017, 17, -47,   1,  84,  -9, -16, 2032,   0,   0,   0,   0, 1142, 1186, 1194, 1158, 0, SMALL_ANGLE, IDLE, 1, 1
906, 9095992,   2,   0, -14,   0,   0,   0,   0,  -2,   0,   0,   0, 1170, 0.017, 17, -39,   7,  59,  -9, -16, 2032,   0,   0,   0,   0, 1150, 1184, 1184, 1162, 0, SMALL_ANGLE, IDLE, 1, 1
907, 9097000,   1,  -1,  -5,   0,   0,   0,  -1,  -2,   0,   0,   0, 1170, 0.017, 17, -28,  17,  24,  -8, -10, 2034,   0,   0,   0,   0, 1160, 1180, 1172, 1168, 0, SMALL_ANGLE, IDLE, 1, 1
908, 9098008,   1,  -2,   4,   0,   0,   0,  -3,  -3,   0,   0,   0, 1170, 0.017, 17, -16,  25, -17,  -8, -10, 2034,   0,   0,   0,   0, 1171, 1173, 1159, 1177, 0, SMALL_ANGLE, IDLE, 1, 1
909, 9099015,   0,  -2,  13,   0,   0,   0,  -5,  -3,   0,   0,   0, 1170, 0.017, 17,  -3,  29, -57,  -8, -10, 2034,   0,   0,   0,   0, 1183, 1167, 1145, 1185, 0, SMALL_ANGLE, IDLE, 1, 1
910, 9100023,   0,  -2,  22,   0,   0,   0,  -6,  -3,   0,   0,   0, 1170, 0.017, 17,   7,  26, -91, -11,   2, 2033,   0,   0,   0,   0, 1193, 1159, 1137, 1191, 0, SMALL_ANGLE, IDLE, 1, 1
911, 9101026,   0,  -1,  27,   0,   0,   0,  -6,  -1,   0,   0,   0, 1170, 0.017, 17,  13,  20, -114, -11,   2, 2033,   0,   0,   0,   0, 1201, 1153, 1131, 1195, 0, SMALL_ANGLE, IDLE, 1, 1
912, 9102030,   0,   0,  29,   0,   0,   0,  -5,   0,   0,   0,   0, 1170, 0.017, 17,  14,  10, -121, -11,   2, 2033,   0,   0,   0,   0, 1205, 1147, 1133, 1195, 0, SMALL_ANGLE, IDLE, 1, 1
913, 9103036,   0,   0,  27,   0,   0,   0,  -3,   2,   0,   0,   0, 1170, 0.017, 17,  11,   1, -112, -13,   7, 2031,   0,   0,   0,   0, 1203, 1145, 1141, 1191, 0, SMALL_ANGLE, IDLE, 1, 1
914, 9104041,   0,   0,  21,   0,   0,   0,  -1,   3,   0,   0,   0, 1170, 0.017, 17,   5,  -6, -88, -13,   7, 2031,   0,   0,   0,   0, 1198, 1146, 1150, 1186, 0, SMALL_ANGLE, IDLE, 1, 1
915, 9105042,   0,   0,  12,   0,   0,   0,   0,   4,   0,   0,   0, 1170, 0.017, 17,  -4, -11, -51, -13,   7, 2031,   0,   0,   0,   0, 1187, 1151, 1163, 1179, 0, SMALL_ANGLE, IDLE, 1, 1
916, 9106044,   0,   1,   1,   0,   0,   0,   2,   3,   0,   0,   0, 1170, 0.017, 17, -14, -14,  -7,  -9,  -1, 2031,   0,   0,   0,   0, 1174, 1160, 1176, 1170, 0, SMALL_ANGLE, IDLE, 1, 1
917, 9107049,   1,   1,  -9,   0,   0,   0,   3,   3,   0,   0,   0, 1170, 0.017, 17, -24, -15,  40,  -9,  -1, 2031,   0,   0,   0,   0, 1159, 1169, 1191, 1161, 0, SMALL_ANGLE, IDLE, 1, 1
918, 9108055,   2,   1, -19,   0,   0,   0,   4,   2,   0,   0,   0, 1170, 0.017, 17, -31, -14,  81,  -9,  -1, 2031,   0,   0,   0,   0, 1146, 1180, 1200, 1154, 0, SMALL_ANGLE, IDLE, 1, 1
919, 9109056,   2,   0, -26,   0,   0,   0,   4,   0,   0,   0,   0, 1170, 0.017, 17, -36,  -8, 110,  -1, -10, 2035,   0,   0,   0,   0, 1138, 1188, 1206, 1148, 0, SMALL_ANGLE, IDLE, 1, 1
920, 9110056,   2,   0, -29,   0,   0,   0,   4,   0,   0,   0,   0, 1170, 0.017, 17, -40,  -1, 122,  -1, -10, 2035,   0,   0,   0,   0, 1133, 1193, 1207, 1147, 0, SMALL_ANGLE, IDLE, 1, 1
921, 9111063,   2,   0, -29,   0,   0,   0,   3,  -1,   0,   0,   0, 1170, 0.017, 17, -41,  -2, 120,  -1, -10, 2035,   0,   0,   0,   0, 1134, 1194, 1204, 1148, 0, SMALL_ANGLE, IDLE, 1, 1
922, 9112063,   2,   1, -25,   0,   0,   0,   2,   0,   0,   0,   0, 1170, 0.017, 17, -41, -16, 103,   6,  -6, 2040,   0,   0,   0,   0, 1141, 1189, 1201, 1149, 0, SMALL_ANGLE, IDLE, 1, 1
923, 9113068,   2,   2, -18,   0,   0,   0,   1,   1,   0,   0,   0, 1170, 0.017, 17, -39, -31,  76,   6,  -6, 2040,   0,   0,   0,   0, 1151, 1181, 1197, 1151, 0, SMALL_ANGLE, IDLE, 1, 1
924, 9114077,   2,   3, -10,   0,   0,   0,   0,   3,   0,   0,   0, 1170, 0.017, 17, -35, -39,  42,   6,  -6, 2040,   0,   0,   0,   0, 1164, 1170, 1190, 1156, 0, SMALL_ANGLE, IDLE, 1, 1
925, 9115080,   1,   3,  -1,   0,   0,   0,   0,   4,   0,   0,   0, 1170, 0.017, 17, -29, -37,   6,  10,   9, 2040,   0,   0,   0,   0, 1176, 1162, 1180, 1162, 0, SMALL_ANGLE, IDLE, 1, 1
926, 9116088,   1,   2,   6,   0,   0,   0,  -1,   3,   0,   0,   0, 1170, 0.017, 17, -23, -31, -28,  10,   9, 2040,   0,   0,   0,   0, 1183, 1157, 1169, 1171, 0, SMALL_ANGLE, IDLE, 1, 1
927, 9117093,   1,   2,  14,   0,   0,   0,  -2,   1,   0,   0,   0, 1170, 0.017, 17, -18, -27, -58,  10,   9, 2040,   0,   0,   0,   0, 1189, 1153, 1159, 1179, 0, SMALL_ANGLE, IDLE, 1, 1
928, 9118101,   0,   2,  20,   0,   0,   0,  -2,   0,   0,   0,   0, 1170, 0.017, 17, -13, -31, -83,  14,  18, 2037,   0,   0,   0,   0, 1195, 1149, 1151, 1185, 0, SMALL_ANGLE, IDLE, 1, 1
929, 9119107,   0,   3,  24,   0,   0,   0,  -2,   0,   0,   0,   0, 1170, 0.017, 17,  -9, -42, -101,  14,  18, 2037,   0,   0,   0,   0, 1201, 1143, 1147, 1189, 0, SMALL_ANGLE, IDLE, 1, 1
930, 9120111,   0,   4,  26,   0,   0,   0,  -2,   2,   0,   0,   0, 1170, 0.017, 17,  -5, -57, -110,  14,  18, 2037,   0,   0,   0,   0, 1206, 1138, 1148, 1188, 0, SMALL_ANGLE, IDLE, 1, 1
931, 9121115,   0,   5,  27,   0,   0,   0,  -2,   4,   0,   0,   0, 1170, 0.017, 17,   0, -68, -113,  19,  13, 2033,   0,   0,   0,   0, 1211, 1135, 1149, 1185, 0, SMALL_ANGLE, IDLE, 1, 1
932, 9122119,   0,   5,  26,   0,   0,   0,  -2,   4,   0,   0,   0, 1170, 0.017, 17,   4, -65, -109,  19,  13, 2033,   0,   0,   0,   0, 1210, 1136, 1150, 1184, 0, SMALL_ANGLE, IDLE, 1, 1
933, 9123127,   0,   3,  24,   0,   0,   0,  -2,   2,   0,   0,   0, 1170, 0.017, 17,   4, -46, -99,  19,  13, 2033,   0,   0,   0,   0, 1203, 1141, 1151, 1185, 0, SMALL_ANGLE, IDLE, 1, 1
934, 9124131,   0,   1,  20,   0,   0,   0,  -1,  -1,   0,   0,   0, 1170, 0.017, 17,   1, -16, -82,  23,   3, 2031,   0,   0,   0,   0, 1191, 1151, 1149, 1189, 0, SMALL_ANGLE, IDLE, 1, 1
935, 9125138,   0,  -1,  14,   0,   0,   0,   0,  -7,   0,   0,   0, 1170, 0.017, 17,  -1,  19, -59,  23,   3, 2031,   0,   0,   0,   0, 1176, 1164, 1146, 1194, 0, SMALL_ANGLE, IDLE, 1, 1
936, 9126145,   0,  -4,   7,   0,   0,   0,   0, -12,   0,   0,   0, 1170, 0.017, 17,  -2,  48, -32,  23,   3, 2031,   0,   0,   0,   0, 1162, 1178, 1146, 1194, 0, SMALL_ANGLE, IDLE, 1, 1
937, 9127152,   0,  -5,   2,   0,   0,   0,   0, -14,   0,   0,   0, 1170, 0.017, 17,  -4,  63,  -9,  26,  -3, 2031,   0,   0,   0,   0, 1151, 1187, 1149, 1193, 0, SMALL_ANGLE, IDLE, 1, 1
938, 9128159,   0,  -5,  -2,   0,   0,   0,   0, -13,   0,   0,   0, 1170, 0.017, 17,  -4,  66,   9,  26,  -3, 2031,   0,   0,   0,   0, 1148, 1190, 1154, 1188, 0, SMALL_ANGLE, IDLE, 1, 1
939, 9129168,   0,  -5,  -4,   0,   0,   0,   0,  -9,   0,   0,   0, 1170, 0.017, 17,  -2,  61,  19,  26,  -3, 2031,   0,   0,   0,   0, 1150, 1188, 1160, 1182, 0, SMALL_ANGLE, IDLE, 1, 1
940, 9130174,   0,  -4,  -5,   0,   0,   0,   0,  -5,   0,   0,   0, 1170, 0.017, 17,   3,  56,  21,  31,   3, 2032,   0,   0,   0,   0, 1155, 1185, 1165, 1175, 0, SMALL_ANGLE, IDLE, 1, 1
941, 9131179,   0,  -4,  -3,   0,   0,   0,   0,  -2,   0,   0,   0, 1170, 0.088, 17,   8,  55,  14,  31,   3, 2032,   0,   0,   0,   0, 1161, 1181, 1165, 1173, 0, SMALL_ANGLE, IDLE, 1, 1
942, 9132186,   0,  -4,   0,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 17,  11,  54,   1,  31,   3, 2032,   0,   0,   0,   0, 1167, 1177, 1163, 1173, 0, SMALL_ANGLE, IDLE, 1, 1
943, 9133188,   0,  -4,   3,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 17,  11,  47, -14,  33,  16, 2032,   0,   0,   0,   0, 1173, 1171, 1161, 1175, 0, SMALL_ANGLE, IDLE, 1, 1
944, 9134190,   0,  -2,   5,   0,   0,   0,  -1,   2,   0,   0,   0, 1170, 0.088, 17,   6,  33, -24,  33,  16, 2032,   0,   0,   0,   0, 1177, 1165, 1163, 1175, 0, SMALL_ANGLE, IDLE, 1, 1
945, 9135199,   0,  -1,   6,   0,   0,   0,   0,   4,   0,   0,   0, 1170, 0.088, 17,  -1,  13, -25,  33,  16, 2032,   0,   0,   0,   0, 1179, 1161, 1167, 1173, 0, SMALL_ANGLE, IDLE, 1, 1
946, 9136203,   0,   0,   4,   0,   0,   0,   1,   6,   0,   0,   0, 1170, 0.088, 17, -11,  -4, -18,  33,  27, 2031,   0,   0,   0,   0, 1179, 1155, 1175, 1171, 0, SMALL_ANGLE, IDLE, 1, 1
947, 9137204,   1,   1,   0,   0,   0,   0,   3,   7,   0,   0,   0, 1170, 0.088, 17, -21, -13,  -1,  33,  27, 2031,   0,   0,   0,   0, 1174, 1156, 1184, 1166, 0, SMALL_ANGLE, IDLE, 1, 1
948, 9138212,   2,   1,  -5,   0,   0,   0,   4,   7,   0,   0,   0, 1170, 0.088, 17, -30, -13,  24,  33,  27, 2031,   0,   0,   0,   0, 1166, 1160, 1192, 1162, 0, SMALL_ANGLE, IDLE, 1, 1
949, 9139218,   2,   0, -13,   0,   0,   0,   4,   5,   0,   0,   0, 1170, 0.088, 17, -35, -10,  55,  32,  35, 2029,   0,   0,   0,   0, 1156, 1170, 1196, 1158, 0, SMALL_ANGLE, IDLE, 1, 1
950, 9140226,   2,   0, -21,   0,   0,   0,   4,   3,   0,   0,   0, 1170, 0.088, 17, -38,  -9,  87,  32,  35, 2029,   0,   0,   0,   0, 1146, 1180, 1202, 1152, 0, SMALL_ANGLE, IDLE, 1, 1
951, 9141233,   2,   1, -27,   0,   0,   0,   3,   1,   0,   0,   0, 1170, 0.088, 21, -38, -14, 112,  32,  35, 2029,   0,   0,   0,   0, 1140, 1188, 1206, 1146, 0, SMALL_ANGLE, IDLE, 1, 1
952, 9142239,   2,   1, -30,   0,   0,   0,   2,   1,   0,   0,   0, 1170, 0.088, 21, -37, -18, 125,  35,  38, 2027,   0,   0,   0,   0, 1138, 1192, 1208, 1142, 0, SMALL_ANGLE, IDLE, 1, 1
953, 9143243,   2,   1, -30,   0,   0,   0,   1,   1,   0,   0,   0, 1170, 0.088, 21, -34, -16, 124,  35,  38, 2027,   0,   0,   0,   0, 1139, 1193, 1207, 1141, 0, SMALL_ANGLE, IDLE, 1, 1
954, 9144250,   2,   1, -27,   0,   0,   0,   0,   0,   0,   0,   0, 1170, 0.088, 21, -31, -12, 111,  35,  38, 2027,   0,   0,   0,   0, 1143, 1193, 1201, 1143, 0, SMALL_ANGLE, IDLE, 1, 1
955, 9145254,   1,   0, -21,   0,   0,   0,   0,   0,   0,   0,   0, 1170, 0.088, 21, -28, -10,  88,  40,  44, 2025,   0,   0,   0,   0, 1149, 1189, 1193, 1149, 0, SMALL_ANGLE, IDLE, 1, 1
956, 9146262,   1,   0, -13,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 21, -25, -10,  56,  40,  44, 2025,   0,   0,   0,   0, 1155, 1183, 1185, 1157, 0, SMALL_ANGLE, IDLE, 1, 1
957, 9147266,   1,   0,  -4,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 21, -22, -10,  18,  40,  44, 2025,   0,   0,   0,   0, 1166, 1174, 1174, 1166, 0, SMALL_ANGLE, IDLE, 1, 1
958, 9148266,   1,   0,   6,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 21, -17,  -7, -26,  44,  59, 2020,   0,   0,   0,   0, 1176, 1164, 1164, 1176, 0, SMALL_ANGLE, IDLE, 1, 1
959, 9149273,   0,   0,  16,   0,   0,   0,  -2,   0,   0,   0,   0, 1170, 0.088, 21,  -8,  -2, -68,  44,  59, 2020,   0,   0,   0,   0, 1188, 1156, 1150, 1186, 0, SMALL_ANGLE, IDLE, 1, 1
960, 9150277,   0,   0,  24,   0,   0,   0,  -3,  -1,   0,   0,   0, 1170, 0.088, 21,   4,   9, -102,  44,  59, 2020,   0,   0,   0,   0, 1195, 1151, 1139, 1195, 0, SMALL_ANGLE, IDLE, 1, 1
961, 9151281,   0,  -2,  30,   0,   0,   0,  -4,  -3,   0,   0,   0, 1170, 0.088, 21,  12,  25, -123,  43,  77, 2012,   0,   0,   0,   0, 1199, 1151, 1129, 1201, 0, SMALL_ANGLE, IDLE, 1, 1
962, 9152291,   0,  -3,  31,   0,   0,   0,  -4,  -5,   0,   0,   0, 1170, 0.088, 21,  14,  40, -130,  43,  77, 2012,   0,   0,   0,   0, 1198, 1152, 1124, 1206, 0, SMALL_ANGLE, IDLE, 1, 1
963, 9153292,   0,  -3,  30,   0,   0,   0,  -3,  -6,   0,   0,   0, 1170, 0.088, 21,  12,  46, -123,  43,  77, 2012,   0,   0,   0,   0, 1194, 1154, 1126, 1206, 0, SMALL_ANGLE, IDLE, 1, 1
964, 9154292,   0,  -3,  25,   0,   0,   0,  -2,  -5,   0,   0,   0, 1170, 0.088, 21,   7,  40, -105,  44,  86, 2000,   0,   0,   0,   0, 1189, 1155, 1133, 1203, 0, SMALL_ANGLE, IDLE, 1, 1
965, 9155292,   0,  -2,  19,   0,   0,   0,   0,  -3,   0,   0,   0, 1170, 0.088, 21,   2,  29, -80,  44,  86, 2000,   0,   0,   0,   0, 1185, 1155, 1145, 1195, 0, SMALL_ANGLE, IDLE, 1, 1
966, 9156296,   0,  -1,  13,   0,   0,   0,   0,   0,   0,   0,   0, 1170, 0.088, 21,   1,  19, -54,  44,  86, 2000,   0,   0,   0,   0, 1181, 1157, 1157, 1185, 0, SMALL_ANGLE, IDLE, 1, 1
967, 9157345,   0,  -1,   7,   0,   0,   0,   1,   2,   0,   0,   0, 1170, 0.088, 21,   2,  13, -32,  51,  89, 1989,   0,   0,   0,   0, 1179, 1159, 1165, 1177, 0, SMALL_ANGLE, IDLE, 1, 1
968, 9158345,   0,   0,   3,   0,   0,   0,   0,   3,   0,   0,   0, 1170, 0.088, 21,   6,  10, -16,  51,  89, 1989,   0,   0,   0,   0, 1176, 1162, 1170, 1172, 0, SMALL_ANGLE, IDLE, 1, 1
969, 9159349,   0,   0,   1,   0,   0,   0,   0,   3,   0,   0,   0, 1170, 0.088, 21,  10,  10,  -5,  51,  89, 1989,   0,   0,   0,   0, 1174, 1168, 1170, 1168, 0, SMALL_ANGLE, IDLE, 1, 1
970, 9160350,   0,   0,   0,   0,   0,   0,   0,   2,   0,   0,   0, 1170, 0.088, 21,  12,  10,   2,  55,  98, 1982,   0,   0,   0,   0, 1174, 1170, 1170, 1166, 0, SMALL_ANGLE, IDLE, 1, 1
971, 9161351,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0, 1170, 0.088, 21,  14,   8,   6,  55,  98, 1982,   0,   0,   0,   0, 1172, 1172, 1170, 1166, 0, SMALL_ANGLE, IDLE, 1, 1
972, 9162357,  -1,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 21,  16,   8,   6,  55,  98, 1982,   0,   0,   0,   0, 1171, 1173, 1169, 1167, 0, SMALL_ANGLE, IDLE, 1, 1
973, 9163360,  -1,  -1,  -1,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 21,  19,  13,   6,  50, 118, 1978,   0,   0,   0,   0, 1170, 1174, 1168, 1168, 0, SMALL_ANGLE, IDLE, 1, 1
974, 9164366,  -1,  -1,  -2,   0,   0,   0,  -1,   0,   0,   0,   0, 1170, 0.088, 21,  19,  22,   9,  50, 118, 1978,   0,   0,   0,   0, 1167, 1177, 1167, 1169, 0, SMALL_ANGLE, IDLE, 1, 1
975, 9165370,  -1,  -2,  -4,   0,   0,   0,   0,  -2,   0,   0,   0, 1170, 0.088, 21,  15,  31,  17,  50, 118, 1978,   0,   0,   0,   0, 1162, 1180, 1168, 1170, 0, SMALL_ANGLE, IDLE, 1, 1
976, 9166378,   0,  -2,  -5,   0,   0,   0,   0,  -2,   0,   0,   0, 1170, 0.088, 23,   9,  33,  24,  40, 141, 1974,   0,   0,   0,   0, 1158, 1182, 1170, 1170, 0, SMALL_ANGLE, IDLE, 1, 1
977, 9167378,   0,  -1,  -7,   0,   0,   0,   1,  -2,   0,   0,   0, 1170, 0.088, 23,   2,  23,  29,  40, 141, 1974,   0,   0,   0,   0, 1158, 1180, 1174, 1168, 0, SMALL_ANGLE, IDLE, 1, 1
978, 9168380,   0,   0,  -7,   0,   0,   0,   2,   0,   0,   0,   0, 1170, 0.088, 23,  -5,   6,  32,  40, 141, 1974,   0,   0,   0,   0, 1159, 1175, 1181, 1165, 0, SMALL_ANGLE, IDLE, 1, 1
979, 9169387,   0,   0,  -7,   0,   0,   0,   3,   2,   0,   0,   0, 1170, 0.088, 23, -10,  -7,  32,  25, 160, 1972,   0,   0,   0,   0, 1162, 1170, 1186, 1162, 0, SMALL_ANGLE, IDLE, 1, 1
980, 9170394,   0,   1,  -7,   0,   0,   0,   3,   4,   0,   0,   0, 1170, 0.088, 23, -13, -13,  29,  25, 160, 1972,   0,   0,   0,   0, 1165, 1167, 1187, 1161, 0, SMALL_ANGLE, IDLE, 1, 1
981, 9171397,   1,   1,  -5,   0,   0,   0,   3,   5,   0,   0,   0, 1172, 0.000, 23, -16, -17,  21,  25, 160, 1972,   0,   0,   0,   0, 1168, 1164, 1186, 1162, 0, SMALL_ANGLE, IDLE, 1, 1
982, 9172400,   1,   2,  -2,   0,   0,   0,   2,   5,   0,   0,   0, 1172, 0.000, 23, -20, -24,  11,   5, 176, 1973,   0,   0,   0,   0, 1172, 1164, 1186, 1166, 0, SMALL_ANGLE, IDLE, 1, 1
983, 9173408,   1,   2,   0,   0,   0,   0,   2,   4,   0,   0,   0, 1172, 0.000, 23, -21, -29,  -1,   5, 176, 1973,   0,   0,   0,   0, 1175, 1161, 1183, 1169, 0, SMALL_ANGLE, IDLE, 1, 1
984, 9174412,   1,   2,   3,   0,   0,   0,   1,   3,   0,   0,   0, 1172, 0.000, 23, -19, -32, -13,   5, 176, 1973,   0,   0,   0,   0, 1178, 1160, 1178, 1172, 0, SMALL_ANGLE, IDLE, 1, 1
